date,USDNOK BGN Curncy,USDEUR CURNCY,USDJPY CURNCY,USDGBP CURNCY,USDCAD CURNCY,USDAUD CURNCY,USDNZD CURNCY,USDCHF CURNCY,USDDKK CURNCY,USDSEK CURNCY,USDAUD CURNCY,USDBRL CURNCY,USDARS CURNCY,USDCLP CURNCY,USDCOP CURNCY,USDCRC CURNCY,USDGTQ CURNCY,USDMXN CURNCY,USDPEN CURNCY,USDVEF CURNCY,USDCZK CURNCY,USDHUF CURNCY,USDISK CURNCY,USDPLN CURNCY,USDRUB CURNCY,USDTRY CURNCY,USDILS CURNCY,USDAED CURNCY,USDZAR CURNCY
5/18/2000,9.1231,1.1178,108.65,0.6739,1.499,1.7461,2.2107,1.738,8.3354,9.122,1.7461,1.833,1,520.95,2058.75,306.1,7.6804,9.5565,3.517,0.6808,40.865,290.24,77.15,4.525,28.34,0.624,4.1585,3.673,7.1375
5/19/2000,9.1104,1.1142,106.98,0.6724,1.4967,1.741,2.1877,1.7299,8.3082,9.1474,1.741,1.839,0.9998,524,2100,306.4,7.6804,9.589,3.518,0.6811,40.74,289.44,77.1,4.525,28.34,0.6236,4.1636,3.673,7.1683
5/22/2000,9.1261,1.1073,107.14,0.6699,1.4972,1.7489,2.1834,1.7215,8.2599,9.2227,1.7489,1.851,0.9999,525.45,2099.75,306.45,7.6804,9.535,3.5115,0.6813,40.178,288.25,76.64,4.5235,28.295,0.6216,4.1976,3.6729,7.11
5/23/2000,9.1181,1.1024,106.42,0.677,1.5064,1.7388,2.173,1.7211,8.2202,9.19,1.7388,1.855,0.9999,524.75,2112.5,303.04,7.64,9.52,3.5135,0.6818,40.108,286.82,76.76,4.51,28.3425,0.6193,4.2248,3.6726,7.0875
5/24/2000,9.1621,1.1057,107.8,0.6779,1.5091,1.7516,2.2058,1.724,8.2459,9.2036,1.7516,1.84,0.9999,526.25,2140,306.7,7.6804,9.53,3.527,0.6825,40.095,285.78,76.75,4.513,28.32,0.6186,4.2046,3.673,7.1108
5/25/2000,9.0719,1.0971,107.35,0.6802,1.5028,1.7575,2.2073,1.7143,8.1806,9.1435,1.7575,1.8475,0.9998,525.58,2114.5,306.8,7.6803,9.516,3.515,0.683,39.83,284.65,76.97,4.5313,28.32,0.6217,4.1641,3.6731,7.15
5/26/2000,8.8648,1.0742,107.15,0.6711,1.5031,1.7428,2.1787,1.6836,8.013,9.0372,1.7428,1.837,0.9997,523.95,2111.5,306.8,7.6804,9.537,3.516,0.6835,39.015,278.65,76.01,4.525,28.285,0.6185,4.1593,3.6727,7.1185
5/29/2000,8.9796,1.0792,107.04,0.67,1.499,1.747,2.1865,1.6922,8.0507,9.081,1.747,1.838,0.9999,525.45,2086.75,306.8,7.6804,9.53,3.496,0.6835,39.255,280.1,76.07,4.513,28.2575,0.616,4.1601,3.673,7.1
5/30/2000,8.8761,1.0752,106.55,0.668,1.5055,1.7367,2.1765,1.6883,8.0222,9.0161,1.7367,1.831,0.9999,525.4,2092,306.32,7.6804,9.518,3.488,0.6775,38.96,278.44,75.7,4.44,28.2575,0.6146,4.1719,3.6731,6.9973
5/31/2000,8.8916,1.0661,107.66,0.6661,1.4966,1.7461,2.1844,1.68,7.9574,8.9347,1.7461,1.824,0.9999,524.15,2104.25,307,7.6804,9.507,3.4875,0.6795,38.643,276.32,75.38,4.4,28.2525,0.6156,4.1768,3.6731,6.968
6/1/2000,8.9162,1.0739,108.52,0.6692,1.4908,1.7489,2.1875,1.6871,8.0146,8.9501,1.7489,1.819,0.9999,522.65,2105.5,307,7.6704,9.52,3.4895,0.6785,38.745,277.58,75.64,4.38,28.3125,0.6165,4.147,3.6731,6.975
6/2/2000,8.7708,1.0567,108.03,0.6623,1.4772,1.7252,2.1508,1.6632,7.8857,8.8207,1.7252,1.801,0.9997,519.45,2125,307,7.6704,9.55,3.484,0.6785,38.18,274.11,75.32,4.3205,28.4,0.616,4.1283,3.673,6.9338
6/5/2000,8.7327,1.055,107.33,0.6581,1.4791,1.7176,2.137,1.6614,7.8744,8.802,1.7176,1.791,1,521.4,2125,307,7.6704,9.59,3.4855,0.6788,38.025,272.79,75.28,4.301,28.32,0.6125,4.1266,3.6731,6.9035
6/6/2000,8.6771,1.0473,105.8,0.6543,1.4774,1.6998,2.1216,1.6456,7.8192,8.725,1.6998,1.8005,0.9999,523.25,2125.75,307.35,7.6704,9.765,3.482,0.6785,37.775,271.04,75.14,4.35,28.31,0.613,4.1251,3.6731,6.9538
6/7/2000,8.6056,1.0393,105.32,0.6569,1.4785,1.6845,2.1113,1.63,7.7546,8.649,1.6845,1.795,0.9999,525.45,2132.5,303.02,7.6704,9.84,3.483,0.679,37.605,269.91,75.03,4.335,28.305,0.609,4.1534,3.6731,6.9838
6/8/2000,8.7004,1.046,105.84,0.6619,1.4769,1.6978,2.1311,1.6407,7.8093,8.7431,1.6978,1.803,0.9998,527.35,2126.75,307.6,7.6704,9.945,3.48,0.6795,37.75,271.41,75.07,4.401,28.265,0.6114,4.1457,3.6731,7.0488
6/9/2000,8.7089,1.0487,106.91,0.6624,1.4747,1.7003,2.1333,1.6417,7.8274,8.7155,1.7003,1.802,0.9998,528.65,2118,307.8,7.7504,9.895,3.485,0.6795,37.75,273.62,75.51,4.407,28.39,0.6122,4.1481,3.6731,7.007
6/12/2000,8.6793,1.0484,106.85,0.6609,1.4764,1.6906,2.1216,1.6375,7.8264,8.6937,1.6906,1.806,0.9999,530.45,2117,304.13,7.7,9.79,3.482,0.6801,37.75,272.02,75.45,4.3945,28.385,0.6137,4.1031,3.6731,7.02
6/13/2000,8.6319,1.0421,106.93,0.6637,1.4682,1.6756,2.1144,1.6286,7.7757,8.6118,1.6756,1.811,0.9999,532.35,2116.5,307.8,7.7404,9.776,3.478,0.6803,37.505,270.03,75.65,4.4155,28.3,0.6118,4.1115,3.673,7.015
6/14/2000,8.589,1.044,106.63,0.6671,1.4677,1.6685,2.109,1.6343,7.7945,8.5467,1.6685,1.81,1,530.45,2112.25,307.8,7.7404,9.766,3.4805,0.6805,37.535,271.58,75.85,4.405,28.36,0.613,4.1022,3.673,6.931
6/15/2000,8.5994,1.0474,106.46,0.6614,1.4754,1.6591,2.127,1.6356,7.8131,8.6047,1.6591,1.811,0.9999,532.05,2114.75,304.02,7.7004,9.885,3.4835,0.681,37.85,272.05,76.47,4.4028,28.3175,0.6158,4.0967,3.6729,6.8928
6/16/2000,8.5875,1.0363,106.41,0.6599,1.466,1.6495,2.0953,1.6173,7.7273,8.6295,1.6495,1.803,0.9996,531.05,2114.75,308.15,7.7604,9.88,3.4865,0.6813,37.46,269.1,76.05,4.4213,28.285,0.6124,4.09,3.6731,6.83
6/19/2000,8.6165,1.0453,105.91,0.6616,1.4653,1.6638,2.1131,1.6311,7.794,8.6568,1.6638,1.803,0.9992,530.85,2114.95,308.3,7.7604,9.87,3.4915,0.6813,37.57,271.95,75.74,4.4018,28.295,0.6148,4.0859,3.6731,6.8535
6/20/2000,8.6326,1.0473,105.53,0.6585,1.4704,1.6596,2.1055,1.6283,7.8089,8.6392,1.6596,1.8005,0.9999,531.7,2129,308.3,7.7604,9.855,3.493,0.6813,37.69,271.47,76.01,4.39,28.2525,0.616,4.1024,3.6731,6.8976
6/21/2000,8.6988,1.0591,105.55,0.667,1.4734,1.6658,2.1055,1.64,7.8942,8.7253,1.6658,1.811,0.9999,533.25,2132.5,308.65,7.7604,9.851,3.495,0.6805,38.02,275.25,76.75,4.3988,28.235,0.619,4.106,3.6731,6.92
6/22/2000,8.7712,1.0689,104.57,0.6612,1.4769,1.6757,2.1261,1.6552,8.0098,8.8458,1.6757,1.8115,0.9999,534.6,2125.5,308.6,7.7404,9.9165,3.498,0.6805,38.17,277.77,77.63,4.4038,28.235,0.621,4.094,3.6731,6.9225
6/23/2000,8.7389,1.0685,104.75,0.6662,1.4828,1.6819,2.1265,1.6588,7.9661,8.8671,1.6819,1.826,0.9997,536.65,2127.7,306.32,7.7304,9.944,3.494,0.681,38.395,277.6,78.03,4.4473,28.16,0.624,4.0923,3.6731,6.885
6/26/2000,8.7725,1.0673,105.66,0.668,1.4833,1.6757,2.1216,1.6519,7.9593,8.9268,1.6757,1.822,0.9999,536.85,2130.5,308.9,7.7304,10.055,3.489,0.6808,38.26,277.81,77.38,4.454,28.0975,0.6235,4.085,3.6729,6.885
6/27/2000,8.681,1.0572,105.36,0.6635,1.4802,1.6621,2.122,1.6342,7.8821,8.8472,1.6621,1.823,0.9999,535.95,2139,305.02,7.6504,10.0825,3.487,0.6813,37.819,273.81,77.31,4.4053,28.115,0.6205,4.0813,3.6731,6.8085
6/28/2000,8.7021,1.0637,105.57,0.6609,1.4783,1.6607,2.1352,1.6486,7.9311,8.9122,1.6607,1.8195,0.9999,536.85,2138.05,309.13,7.7354,9.9575,3.487,0.6815,38,275.7,76.72,4.3925,28.055,0.6227,4.0925,3.6731,6.8075
6/29/2000,8.5895,1.0504,105.32,0.6584,1.4824,1.6621,2.1361,1.6356,7.8363,8.8435,1.6621,1.81,0.9999,538.55,2139.5,303.24,7.7734,9.9165,3.4845,0.682,37.399,273.15,76.72,4.3875,28.075,0.6201,4.089,3.6731,6.825
6/30/2000,8.5959,1.0499,106.12,0.6594,1.481,1.676,2.1315,1.6343,7.8319,8.8269,1.676,1.806,0.9999,539.85,2148.5,309.47,7.7354,9.83,3.4845,0.682,37.325,271.99,76.42,4.355,28.07,0.6193,4.083,3.6731,6.795
7/3/2000,8.6168,1.0524,105.69,0.6607,1.481,1.6708,2.1443,1.6369,7.8506,8.8196,1.6708,1.814,0.9997,535.45,2156,309.56,7.7404,9.57,3.4875,0.6819,37.556,273.29,76.69,4.3018,28.09,0.6218,4.067,3.6731,6.81
7/4/2000,8.608,1.0512,106.1,0.66,1.485,1.6699,2.1489,1.6333,7.8458,8.8235,1.6699,1.8105,0.9998,535.55,2150,305.79,7.64,9.515,3.4845,0.682,37.497,272.89,76.82,4.325,28.045,0.6216,4.0725,3.6729,6.785
7/5/2000,8.6016,1.0499,106.96,0.6634,1.4894,1.6982,2.1713,1.6244,7.8349,8.8304,1.6982,1.8035,0.9999,535.65,2172.5,308.88,7.6804,9.5425,3.4815,0.6825,37.485,272.31,76.77,4.321,28.045,0.6213,4.075,3.673,6.7875
7/6/2000,8.61,1.0519,107.44,0.6634,1.4854,1.6951,2.1723,1.6261,7.8507,8.8829,1.6951,1.8015,0.9999,536.95,2170.5,305.72,8.0004,9.545,3.4805,0.683,37.55,273.9,76.89,4.3245,27.99,0.622,4.084,3.6731,6.865
7/7/2000,8.5963,1.0544,107.91,0.6606,1.4805,1.6896,2.1694,1.6272,7.8693,8.9058,1.6896,1.8,0.9999,536.15,2176.25,309.09,7.78,9.526,3.4785,0.6833,37.605,274.18,76.92,4.3275,27.9975,0.6245,4.086,3.6731,6.8585
7/10/2000,8.5512,1.0468,107.01,0.6609,1.478,1.6873,2.1673,1.6228,7.8118,8.848,1.6873,1.7935,0.9997,534.35,2180.5,309.83,8.0004,9.4675,3.482,0.6838,37.28,272.9,76.92,4.2845,27.985,0.6219,4.107,3.6731,6.8225
7/11/2000,8.5859,1.0496,107.12,0.6592,1.4796,1.7026,2.1751,1.628,7.8345,8.8615,1.7026,1.8025,0.9999,536.45,2182,309.83,8.0004,9.449,3.4795,0.6843,37.295,273.1,77.05,4.279,27.92,0.624,4.097,3.6729,6.8025
7/12/2000,8.6338,1.0611,108.09,0.6637,1.4822,1.6992,2.172,1.6518,7.917,8.8535,1.6992,1.8025,0.9999,538.05,2167,306.02,7.6854,9.45,3.478,0.6845,37.7835,276.42,78.1,4.305,27.86,0.6253,4.087,3.673,6.835
7/13/2000,8.7001,1.067,108.13,0.6652,1.4818,1.7085,2.1685,1.6546,7.9594,8.905,1.7085,1.812,0.9999,540.55,2163.5,303.24,7.74,9.433,3.4785,0.6848,37.935,277.52,79.37,4.316,27.845,0.6278,4.091,3.6729,6.86
7/14/2000,8.6858,1.0655,107.72,0.6664,1.4847,1.7113,2.1709,1.6508,7.9449,8.8861,1.7113,1.802,0.9998,543.05,2146.75,308.56,7.7843,9.3805,3.479,0.6853,37.83,277.33,79.6,4.342,27.855,0.628,4.1015,3.6729,6.8875
7/17/2000,8.7293,1.0677,108,0.669,1.4821,1.7014,2.1756,1.6532,7.9604,8.9373,1.7014,1.795,0.9999,541.85,2147.5,310.13,7.7843,9.3215,3.483,0.6855,38.02,278,79.25,4.3215,27.8275,0.6294,4.092,3.6729,6.915
7/18/2000,8.835,1.0813,108.14,0.6677,1.4764,1.7201,2.1884,1.6768,8.05,9.089,1.7201,1.7965,0.9999,545.85,2152,311.07,7.7847,9.34,3.4805,0.6855,38.495,281.38,79.33,4.3175,27.811,0.6343,4.092,3.6731,6.9558
7/19/2000,8.844,1.0815,108.29,0.6675,1.477,1.7345,2.1966,1.6761,8.0617,9.0728,1.7345,1.8035,0.9999,546.15,2152.5,306.32,7.8068,9.43,3.4805,0.6855,38.595,281.61,79.34,4.3515,27.71,0.6333,4.102,3.6731,6.9775
7/20/2000,8.7681,1.0717,107.67,0.6615,1.4728,1.7142,2.1605,1.6625,7.989,8.9942,1.7142,1.797,0.9999,545.25,2155.5,306.52,7.7008,9.3525,3.4805,0.686,38.375,278.74,79,4.3275,27.525,0.6285,4.1055,3.6731,6.9175
7/21/2000,8.7556,1.0673,108.92,0.6592,1.471,1.7078,2.1659,1.6602,7.955,8.9845,1.7078,1.797,0.9998,546.05,2147,310.59,7.7204,9.362,3.476,0.6865,37.975,277.76,78.8,4.2995,27.64,0.6295,4.095,3.6731,6.9135
7/24/2000,8.7542,1.071,108.78,0.6601,1.4649,1.7091,2.1711,1.6651,7.9853,8.9844,1.7091,1.791,0.9999,549.35,2154.5,310.22,7.7104,9.3685,3.475,0.6865,38.145,278.79,78.76,4.2975,27.6375,0.6318,4.089,3.673,6.9463
7/25/2000,8.7311,1.0655,109.12,0.6595,1.4665,1.7082,2.1716,1.6535,7.9405,8.9538,1.7082,1.791,0.9999,550.05,2158.5,310.79,7.7104,9.348,3.4745,0.687,37.96,277.58,78.51,4.314,27.695,0.6308,4.097,3.673,6.9575
7/26/2000,8.6934,1.0607,109.19,0.6601,1.4649,1.6915,2.1654,1.6481,7.9078,8.9166,1.6915,1.7885,0.9998,556.15,2173,310.96,7.7004,9.363,3.474,0.6873,37.801,275.87,78.17,4.2945,27.66,0.6301,4.0945,3.673,6.925
7/27/2000,8.8144,1.0733,109.16,0.6605,1.4722,1.7024,2.1858,1.6643,8.0022,9.1143,1.7024,1.779,0.9999,554.75,2178,311.04,7.79185,9.359,3.4728,0.687,38.1515,279.57,78.26,4.3145,27.765,0.6319,4.088,3.673,6.9413
7/28/2000,8.8647,1.0834,109.59,0.6655,1.4783,1.7008,2.186,1.6761,8.0742,9.1816,1.7008,1.784,0.9995,557.65,2178.5,307.02,7.7054,9.38,3.476,0.687,38.46,281.39,78.63,4.3465,27.82,0.6365,4.086,3.673,6.955
7/31/2000,8.8545,1.0792,109.43,0.6668,1.4863,1.7225,2.199,1.6699,8.05,9.1602,1.7225,1.7815,0.9998,555.55,2175,311,7.7054,9.352,3.4815,0.687,38.205,280.97,78.32,4.3415,27.86,0.6351,4.09,3.6731,6.9538
8/1/2000,8.9411,1.0933,109.33,0.6701,1.4875,1.7288,2.2058,1.6881,8.1527,9.2886,1.7288,1.788,0.9998,553.15,2180.5,311,7.7054,9.342,3.4805,0.6873,38.5,282.83,78.42,4.3513,27.88,0.6363,4.08,3.6731,7.0175
8/2/2000,8.9495,1.0946,108.99,0.6686,1.4792,1.7119,2.201,1.6877,8.1606,9.2617,1.7119,1.795,0.9998,549.25,2179.5,311.23,7.7943,9.355,3.4855,0.688,38.6555,284.79,79.54,4.3775,27.78,0.6402,4.077,3.673,6.986
8/3/2000,8.9744,1.1036,108.33,0.6677,1.4845,1.7058,2.1879,1.7051,8.2309,9.3064,1.7058,1.793,0.9998,552.35,2182.5,311.33,7.7943,9.393,3.4828,0.6883,38.99,288.34,80.14,4.4158,27.744,0.6422,4.085,3.673,6.99
8/4/2000,8.9147,1.101,108.65,0.6639,1.4895,1.7058,2.1908,1.7054,8.2147,9.2443,1.7058,1.792,0.9995,555.2,2184,311.37,7.7943,9.35,3.4815,0.6885,38.95,287.43,80.12,4.4075,27.745,0.644,4.086,3.6732,6.956
8/7/2000,8.9319,1.1024,109.1,0.6611,1.487,1.7029,2.2,1.7064,8.2221,9.2059,1.7029,1.796,0.9998,555.15,2180.5,310.16,7.8388,9.3325,3.48,0.688,38.885,287.82,79.82,4.3785,27.737,0.6422,4.075,3.673,6.9675
8/8/2000,8.9828,1.1084,108.62,0.6644,1.4871,1.7154,2.2082,1.7106,8.2656,9.2391,1.7154,1.795,0.9998,552.85,2175,307.07,7.7804,9.3365,3.482,0.6883,39.135,288.96,80.33,4.382,27.717,0.6449,4.072,3.6731,6.9805
8/9/2000,8.9896,1.1104,107.82,0.6657,1.4829,1.7279,2.2141,1.7144,8.28,9.2561,1.7279,1.7955,1,553.1,2179.5,307.07,7.7804,9.326,3.4875,0.6883,39.295,289.4,80.29,4.3705,27.715,0.6453,4.0635,3.673,6.995
8/10/2000,8.9327,1.101,108.66,0.6679,1.4831,1.716,2.2112,1.7045,8.2086,9.2074,1.716,1.796,0.9999,551.25,2178.25,311,7.7904,9.325,3.482,0.688,38.885,286.94,79.7,4.347,27.703,0.6436,4.063,3.673,6.95
8/11/2000,8.9376,1.1079,108.53,0.6658,1.4836,1.727,2.2314,1.7214,8.2602,9.2405,1.727,1.799,0.9995,547.65,2182.5,312.17,7.7704,9.271,3.475,0.6883,39.0505,289.15,80.01,4.3645,27.706,0.647,4.0593,3.6731,6.89
8/14/2000,8.9189,1.1042,109.43,0.6642,1.4851,1.7181,2.218,1.7196,8.2376,9.2005,1.7181,1.803,0.9998,544.25,2183.5,312.28,7.7804,9.27,3.474,0.6885,38.98,288.3,80.01,4.356,27.717,0.6448,4.0512,3.6731,6.9185
8/15/2000,8.8852,1.0947,109.02,0.665,1.4846,1.716,2.2294,1.709,8.1663,9.1643,1.716,1.803,0.9998,544.25,2187.4,306.32,7.83185,9.233,3.4683,0.6888,38.76,285.69,79.59,4.334,27.808,0.6424,4.039,3.673,6.9325
8/16/2000,8.853,1.0916,108.54,0.6664,1.478,1.6918,2.2092,1.706,8.1425,9.1802,1.6918,1.811,0.9998,545.95,2187.75,312.52,7.8319,9.195,3.4725,0.6888,38.625,284.96,79.61,4.3325,27.751,0.6415,4.0419,3.673,6.9475
8/17/2000,8.8096,1.0915,108.53,0.6678,1.4753,1.6873,2.2087,1.707,8.1414,9.1928,1.6873,1.81,0.9998,546.15,2184,312.62,7.8319,9.181,3.4775,0.6888,38.65,285.03,79.67,4.3145,27.771,0.6424,4.038,3.673,6.9163
8/18/2000,8.9135,1.1033,108.41,0.6713,1.4757,1.6928,2.2205,1.7215,8.2267,9.2847,1.6928,1.817,0.9999,549.4,2184.75,312.62,7.8319,9.305,3.474,0.689,39.02,287.02,80.13,4.3135,27.74,0.6463,4.04,3.6731,6.9363
8/21/2000,8.9183,1.109,108.7,0.6724,1.4774,1.7008,2.222,1.7312,8.2715,9.3066,1.7008,1.8215,0.9993,547.85,2186,306.32,7.7804,9.26,3.477,0.6888,39.315,289.87,80.28,4.3235,27.74,0.6483,4.0475,3.6731,6.9635
8/22/2000,9.0127,1.1156,108.32,0.675,1.4767,1.7246,2.2758,1.74,8.3193,9.3454,1.7246,1.816,0.9995,545.85,2192.55,306.32,7.83185,9.243,3.4776,0.6888,39.445,290.43,80.35,4.3285,27.738,0.6498,4.0546,3.673,6.9844
8/23/2000,8.9778,1.109,106.96,0.6724,1.4853,1.7484,2.3162,1.7198,8.2707,9.273,1.7484,1.822,0.9998,545.95,2203.5,312.75,7.8319,9.277,3.473,0.689,39.44,290.68,80.55,4.362,27.708,0.6505,4.0355,3.673,6.962
8/24/2000,8.9763,1.1085,106.85,0.6751,1.4876,1.746,2.3076,1.7132,8.2676,9.2836,1.746,1.82,0.9998,546.85,2206.25,312.87,7.8319,9.238,3.474,0.6893,39.178,289.37,80.31,4.374,27.713,0.649,4.036,3.673,6.929
8/25/2000,8.9757,1.1085,106.86,0.6807,1.4838,1.7414,2.2928,1.7098,8.2673,9.3093,1.7414,1.8235,0.9999,546.55,2205.55,313.03,7.7904,9.24,3.4743,0.689,39.155,289.16,80.11,4.3825,27.721,0.6496,4.041,3.673,6.9125
8/28/2000,8.973,1.1109,106.53,0.6808,1.4824,1.7487,2.3023,1.7141,8.2825,9.3723,1.7487,1.8315,0.9998,545.15,2204.5,312.3,7.7904,9.22,3.4733,0.689,39.275,290.09,80.38,4.38,27.74,0.6509,4.0411,3.6731,6.946
8/29/2000,9.0445,1.121,106.05,0.6867,1.485,1.7539,2.3329,1.7336,8.357,9.4474,1.7539,1.827,0.9998,558.45,2207,313.19,7.8389,9.222,3.47,0.6897,39.615,292.18,80.79,4.3815,27.764,0.6555,4.0419,3.673,6.9568
8/30/2000,9.0371,1.1186,106.44,0.6851,1.4774,1.7357,2.3205,1.7299,8.3398,9.4345,1.7357,1.8235,0.9998,563,2210,312.05,7.8389,9.19,3.4708,0.6888,39.635,292.52,80.86,4.3825,27.782,0.6538,4.0194,3.6731,6.9555
8/31/2000,9.0871,1.1264,106.67,0.6909,1.472,1.7333,2.34,1.7424,8.3955,9.4314,1.7333,1.8235,0.9998,562.05,2217.5,313.35,7.7809,9.202,3.4715,0.6883,39.8,294.91,81.16,4.381,27.775,0.6558,4.0253,3.6727,6.9785
9/1/2000,8.9783,1.1115,106,0.6829,1.4738,1.733,2.3269,1.7246,8.2874,9.3043,1.733,1.824,0.9992,564.25,2216,313.35,7.815,9.228,3.4735,0.6893,39.2965,290.6,80.63,4.3788,27.767,0.6535,4.0108,3.6731,6.945
9/4/2000,9.0001,1.1138,105.87,0.6861,1.4736,1.7381,2.3354,1.7304,8.3147,9.3338,1.7381,1.826,0.9996,564.25,2213.5,313.46,7.7809,9.221,3.4715,0.6893,39.369,290.89,80.68,4.3375,27.785,0.6529,4.0205,3.673,6.9565
9/5/2000,9.0595,1.1232,105.84,0.6873,1.4764,1.7567,2.3471,1.7456,8.3894,9.4593,1.7567,1.821,1,568.15,2214.8,313.35,7.7809,9.249,3.4725,0.6898,39.675,294.68,81.33,4.3535,27.864,0.6547,4.02,3.6731,7.0275
9/6/2000,9.2094,1.1492,105.89,0.6961,1.4814,1.7753,2.3546,1.7782,8.5733,9.6386,1.7753,1.82,0.9999,569.15,2211.9,313.56,7.7809,9.343,3.474,0.6895,40.565,300.55,82.22,4.3798,27.867,0.6594,4.03,3.6731,7.0888
9/7/2000,9.2144,1.1477,105.17,0.6954,1.4761,1.7889,2.3915,1.7777,8.561,9.5745,1.7889,1.8205,0.9999,569.15,2204.5,313.76,7.8389,9.295,3.4713,0.6895,40.455,299.02,82.77,4.4175,27.864,0.6612,4.032,3.6731,7.0925
9/8/2000,9.2435,1.1531,106.12,0.7067,1.477,1.7987,2.3892,1.784,8.5981,9.6192,1.7987,1.817,0.999,568.15,2203,313.76,7.8389,9.305,3.472,0.6898,40.66,302.64,83.01,4.4295,27.881,0.6624,4.0392,3.6731,7.094
9/11/2000,9.3229,1.1659,106.12,0.7131,1.4805,1.7841,2.3321,1.7746,8.7015,9.7655,1.7841,1.821,0.9998,566.05,2204,313.98,7.8389,9.2565,3.4717,0.69,41.09,303.83,83.57,4.432,27.885,0.668,4.04,3.6731,7.122
9/12/2000,9.2795,1.1574,106.83,0.711,1.4805,1.7921,2.3538,1.766,8.6382,9.7317,1.7921,1.8295,0.9998,565.65,2208.75,313.98,7.8369,9.2465,3.4704,0.69,41.14,304.04,83.57,4.4735,27.833,0.6681,4.0485,3.673,7.1375
9/13/2000,9.3288,1.1636,107.09,0.7095,1.4832,1.8046,2.3711,1.7705,8.688,9.7738,1.8046,1.8315,0.9998,563.45,2208,314.09,7.8369,9.284,3.4745,0.6897,41.35,302.61,83.44,4.4925,27.813,0.6678,4.0451,3.6731,7.1145
9/14/2000,9.2952,1.1569,107.58,0.7105,1.4868,1.8207,2.3818,1.7731,8.6328,9.7216,1.8207,1.838,0.9998,560.25,2213,314.22,7.7804,9.305,3.4945,0.689,40.975,303.19,83.64,4.504,27.768,0.6649,4.041,3.6731,7.1365
9/15/2000,9.3607,1.1705,107.12,0.7153,1.4828,1.8357,2.4013,1.7854,8.7418,9.8112,1.8357,1.844,0.9997,564.25,2212.3,314.23,7.7804,9.355,3.505,0.6893,41.335,304.83,83.9,4.4765,27.742,0.6707,4.0466,3.6731,7.201
9/18/2000,9.3615,1.1714,106.9,0.7113,1.4884,1.8445,2.4381,1.7839,8.7452,9.8299,1.8445,1.858,0.9998,563.75,2211.75,314.32,7.7804,9.445,3.506,0.6892,41.655,307.68,84.49,4.5475,27.768,0.6711,4.06,3.6729,7.29
9/19/2000,9.3777,1.1752,106.99,0.7096,1.4831,1.8357,2.4105,1.7768,8.776,9.8436,1.8357,1.852,0.9998,563.75,2212.4,314.32,7.8319,9.398,3.486,0.6903,41.7175,308.59,84.9,4.594,27.811,0.6735,3.9879,3.6731,7.275
9/20/2000,9.41,1.1774,106.53,0.7089,1.4847,1.8568,2.4543,1.7767,8.7915,9.8713,1.8568,1.855,0.9998,569.55,2224.5,314.35,7.8319,9.4425,3.495,0.6898,41.745,310,85.12,4.606,27.885,0.6734,3.9923,3.6731,7.3338
9/21/2000,9.3239,1.1629,106.63,0.6957,1.487,1.8333,2.4441,1.7643,8.6748,9.7838,1.8333,1.854,0.9999,567.75,2224,314.49,7.8004,9.4375,3.4885,0.6898,41.385,305.76,84.47,4.585,27.798,0.6688,3.9791,3.6731,7.3185
9/22/2000,9.1822,1.1408,107.92,0.6879,1.4882,1.8374,2.431,1.7327,8.5033,9.6772,1.8374,1.844,0.9994,565.45,2228,314.57,7.7804,9.44,3.4945,0.69,40.454,300.1,83.17,4.5628,27.839,0.6634,4.0559,3.6731,7.2291
9/25/2000,9.1738,1.1435,107.77,0.6884,1.4855,1.8217,2.4234,1.7347,8.5386,9.6724,1.8217,1.8465,0.9998,563.05,2226,314.61,7.7804,9.4215,3.503,0.6895,40.595,301.67,83.53,4.5568,27.87,0.6673,4.0516,3.6731,7.2535
9/26/2000,9.1063,1.1328,107.59,0.6832,1.4871,1.8223,2.4158,1.7231,8.4533,9.62,1.8223,1.8505,0.9998,565.15,2222.25,314.68,7.8469,9.411,3.522,0.6899,40.305,298.07,82.78,4.5665,27.853,0.6655,4.0358,3.6731,7.1905
9/27/2000,9.1152,1.132,107.32,0.6828,1.4954,1.8151,2.3972,1.7245,8.4474,9.6686,1.8151,1.85,0.9998,566.85,2215.5,314.83,7.8469,9.4195,3.507,0.6903,40.235,297.38,82.85,4.5588,27.771,0.6643,4.0399,3.6731,7.2425
9/28/2000,9.1131,1.1375,107.63,0.6839,1.5003,1.8374,2.4393,1.7335,8.4921,9.7147,1.8374,1.843,0.9999,563.35,2211,314.92,7.8204,9.437,3.4915,0.6906,40.235,299.37,82.9,4.5238,27.76,0.6651,4.0302,3.6731,7.3038
9/29/2000,9.0685,1.1329,108.14,0.6765,1.5032,1.8425,2.4537,1.7247,8.4422,9.6535,1.8425,1.844,0.9994,563.75,2212.2,314.94,7.85,9.437,3.492,0.6908,40.252,299.23,82.7,4.5328,27.782,0.6649,4.0201,3.6729,7.235
10/2/2000,9.1498,1.1399,108.83,0.6824,1.5095,1.831,2.4826,1.737,8.4998,9.7375,1.831,1.852,0.9998,562.35,2206.7,314.95,7.8204,9.4285,3.5075,0.6908,40.595,300.64,83.09,4.5525,27.763,0.6681,4.04,3.6731,7.2135
